"household_key","zip5","length_of_residence","income","children","mosaic_household","mosaic_global_household","kcl_b_ind_mosaicsgrouping","new_mover_flag","motorcycle_indicator","sc_vehicle_manufacturer_name","sc_vehicle_model_name","target"
7683960,2893,0,"0",No,Unknown,Unknown,Unknown,N,N,FORD,FOCUS,0
10733376,2920,13,"100-149,999",Yes,Digital Dependents,Hard Working Blue Collar,Singles and Starters,N,Y,HYUNDAI,SANTA FE,0
20850,2910,0,"0",No,Blue Collar Comfort,Hard Working Blue Collar,Family Union,N,N,Unknown,Unknown,0
4828165,2893,12,"90-99,999",No,Town Elders,Comfortable Retirement,Golden Year Guardians,N,N,HYUNDAI,SANTA FE,0
95105051,2852,1,"50-59,999",Yes,Family Fun-tastic,Career and Family,Flourishing Families,N,N,Unknown,Unknown,0
12192173,2882,15,"175 - 199,999",Yes,Unknown,Unknown,Unknown,N,Y,TOYOTA,VENZA,1
12399817,2915,14,"50-59,999",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
1167859,2920,0,"0",No,Status Seeking Singles,Sophisticated Singles,Young City Solos,N,N,Unknown,Unknown,0
3978839,2858,5,"70-79,999",Yes,Boomers and Boomerangs,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,1
2882657,2852,0,"0",No,Full Steam Ahead,Routine Service Workers,Singles and Starters,N,N,Unknown,Unknown,0
11785232,2882,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,1
40398067,2907,15,"90-99,999",No,Progressive Potpourri,Routine Service Workers,Middle Class Melting Pot,Y,N,JEEP,GRAND CHEROKEE,0
10279062,2882,0,"0",No,American Royalty,Bourgeois Prosperity,Power Elite,N,Y,SAAB,CUTLASS,0
6462028,2822,0,"0",No,No Place Like Home,Routine Service Workers,Thriving Boomers,N,N,Unknown,Unknown,0
20008863,2891,15,"150 - 174,999",No,Senior Discounts,Low Income Elders,Golden Year Guardians,N,N,FORD,FOCUS,0
4206807,2835,15,"175 - 199,999",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
20251343,2886,0,"0",No,Metro Fusion,Routine Service Workers,Significant Singles,N,N,Unknown,Unknown,0
18314691,2917,13,"100-149,999",Yes,Blue Collar Comfort,Routine Service Workers,Middle Class Melting Pot,Y,Y,JEEP,TERRAIN,0
6958711,2893,0,"0",No,Digital Dependents,Hard Working Blue Collar,Singles and Starters,N,N,Unknown,Unknown,0
3291976,2896,3,"70-79,999",No,Unknown,Unknown,Unknown,Y,N,FORD,EXPLORER,0
5615630,2816,0,"60-69,999",Yes,Town Elders,Comfortable Retirement,Golden Year Guardians,N,Y,TOYOTA,CAMRY,0
85628592,2879,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,VOLKSWAGEN,PASSAT,0
5529605,2806,1,"175 - 199,999",No,No Place Like Home,Routine Service Workers,Thriving Boomers,N,Y,MERCURY,ODYSSEY,0
24878379,2816,0,"0",No,Unknown,Unknown,Unknown,N,N,GMC,TOWN & COUNTRY,1
15590409,2891,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,1
12428182,2818,15,"250K+",Yes,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
17084224,2885,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
11033015,2889,13,"10-19,999",No,Unknown,Unknown,Unknown,N,Y,MERCURY,GRAND MARQUIS,0
15999435,6492,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
8548264,2840,13,"250K+",Yes,Picture Perfect Families,Career and Family,Power Elite,N,N,Unknown,Unknown,0
4156597,2893,0,"0",No,Picture Perfect Families,Career and Family,Power Elite,N,N,HYUNDAI,SONATA,0
20163826,2886,15,"150 - 174,999",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,1
7944405,2920,15,"90-99,999",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,Unknown,Unknown,0
6736333,2914,9,"10-19,999",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,Y,MAZDA,"3",1
5128587,2878,7,"50-59,999",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
867222,2919,26,"20-29,999",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
13109503,2889,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,Unknown,Unknown,0
5053612,2888,15,"90-99,999",No,Unknown,Unknown,Unknown,N,Y,FORD,ESCORT,0
2789068,2915,1,"90-99,999",Yes,Unknown,Unknown,Unknown,N,Y,NISSAN,MURANO,1
14996123,2842,11,"70-79,999",No,True Grit Americans,Rural Inheritance,Pastoral Pride,N,N,BUICK,SOMERSET,0
10841562,2818,13,"200 - 249,999",Yes,Fast Track Couples,Career and Family,Promising Families,N,N,MERCEDES-BENZ,C240,0
5047794,2864,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,TOYOTA,RAV4,0
18147079,2828,15,"200 - 249,999",Yes,Kids and Cabernet,Career and Family,Power Elite,N,Y,VOLVO,"950R",0
14964874,2921,13,"100-149,999",Yes,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,FORD,RAM 3500 VAN,1
37568197,2888,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,DODGE,RAM 1500,0
927291,2886,0,"0",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,Unknown,Unknown,0
10330438,2920,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,FORD,F-150,1
7902950,2840,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
2694299,2908,0,"0",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,Y,HONDA,ACCORD,0
1653986,2863,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
20576782,2816,15,"90-99,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,MERCEDES-BENZ,SLK280,0
9008231,2920,15,"70-79,999",No,Town Elders,Comfortable Retirement,Golden Year Guardians,N,Y,TOYOTA,SOLARA,0
8592986,2910,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,HONDA,ACCORD,1
20423524,2886,0,"0",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,TOYOTA,CAMRY,0
522281,2903,15,"90-99,999",No,Urban Edge,Sophisticated Singles,Young City Solos,N,N,PORSCHE,X3,0
12212217,2910,0,"0",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
15316101,2825,0,"0",No,Boomers and Boomerangs,Bourgeois Prosperity,Booming with Confidence,N,N,FORD,FUSION,1
19248049,2871,15,"175 - 199,999",Yes,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,CADILLAC,ESCALADE,0
5339599,2806,0,"0",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
6117034,2888,0,"0",No,Senior Discounts,Low Income Elders,Golden Year Guardians,N,N,FIAT,"500",0
18687409,2906,0,"0",No,Full Pockets  Empty Nests,Bourgeois Prosperity,Thriving Boomers,N,Y,TOYOTA,HIGHLANDER,0
18353782,2896,15,"100-149,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,HONDA,ACCORD,0
6404700,2806,8,"100-149,999",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
40488432,2893,12,"20-29,999",Yes,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
10897692,2915,10,"50-59,999",Yes,Sports Utility Families,Career and Family,Surburban Style,N,N,NISSAN,ROGUE,0
8455890,2817,0,"0",No,Birkenstocks and Beemers,Routine Service Workers,Middle Class Melting Pot,N,N,CHEVROLET,MALIBU,0
10923069,2874,5,"200 - 249,999",Yes,Generational Soup,Career and Family,Flourishing Families,N,N,Unknown,Unknown,0
3744505,2864,15,"100-149,999",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
6631944,2893,15,"90-99,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
17894896,2852,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,Y,MERCURY,GRAND MARQUIS,0
12394451,2920,0,"0",No,Unknown,Unknown,Unknown,Y,N,Unknown,Unknown,0
95815141,2920,5,"200 - 249,999",Yes,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
13600472,2865,15,"100-149,999",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,Unknown,Unknown,1
14605461,2906,13,"100-149,999",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,VOLKSWAGEN,PASSAT,1
15607600,2906,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
8872887,2818,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
15496553,2871,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
3144704,2835,3,"100-149,999",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,Y,TOYOTA,SOLARA,0
5290381,2889,0,"0",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,FORD,EXPLORER,0
1578396,2878,15,"50-59,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,FORD,GRAND MARQUIS,0
11061596,2920,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
1148113,2816,0,"0",No,Mid-scale Medley,Hard Working Blue Collar,Cultural Connections,N,N,Unknown,Unknown,0
19055478,2828,10,"50-59,999",No,Senior Discounts,Low Income Elders,Golden Year Guardians,N,N,Unknown,Unknown,0
4635579,2816,0,"0",No,Unknown,Unknown,Unknown,N,N,KIA,SEDONA,0
4471627,2816,15,"60-69,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,FORD,F-150,0
7431384,2893,15,"60-69,999",Yes,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,Y,NISSAN,QUEST,0
6625531,2893,15,"50-59,999",No,Town Elders,Comfortable Retirement,Golden Year Guardians,N,N,CHEVROLET,TAHOE,0
4260742,2917,15,"90-99,999",No,Town Elders,Comfortable Retirement,Golden Year Guardians,N,Y,HONDA,CR-V,1
20243801,2886,15,"70-79,999",Yes,Settled in Suburbia,Routine Service Workers,Surburban Style,N,N,Unknown,Unknown,0
725785,2816,0,"0",No,Unknown,Unknown,Unknown,Y,N,Unknown,Unknown,0
25074026,2914,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,Y,MERCEDES-BENZ,C220,1
9774573,2818,15,"250K+",Yes,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,LINCOLN,TOWN CAR,1
25074026,2914,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,Unknown,Unknown,0
1805072,2842,15,"90-99,999",Yes,Fast Track Couples,Career and Family,Promising Families,N,N,Unknown,Unknown,0
17730599,2871,0,"0",No,Unknown,Unknown,Unknown,N,Y,TOYOTA,CAMRY,0
44510123,2818,2,"60-69,999",No,Unknown,Unknown,Unknown,N,N,JEEP,CHEROKEE,0
18320304,2852,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,DODGE,DURANGO,0
6284701,2904,15,"50-59,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,HONDA,CIVIC,0
2765930,2809,0,"100-149,999",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,VOLKSWAGEN,JETTA,0
8954999,2807,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
8986293,2882,8,"175 - 199,999",No,Platinum Prosperity,Bourgeois Prosperity,Power Elite,N,Y,SUBARU,TOWN & COUNTRY,0
809848,2816,15,"100-149,999",Yes,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,HYUNDAI,ACCENT,1
16731150,2852,15,"90-99,999",No,Unknown,Unknown,Unknown,N,N,TOYOTA,COROLLA,0
5211755,2888,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,VOLKSWAGEN,JETTA,0
158326,6612,0,"0",No,Unknown,Unknown,Unknown,N,N,BMW,X5,0
5634068,2879,14,"90-99,999",Yes,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,VOLVO,"960",0
3898508,2857,7,"150 - 174,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,TOYOTA,RAV4,0
5224459,2893,0,"0",No,Family Fun-tastic,Career and Family,Flourishing Families,N,N,AUDI,A8 QUATTRO,1
13303130,2915,15,"175 - 199,999",Yes,Family Fun-tastic,Career and Family,Flourishing Families,N,N,CHEVROLET,MDX,0
16728554,2852,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,MERCURY,GRAND MARQUIS,0
10985443,2915,0,"0",No,Full Pockets  Empty Nests,Bourgeois Prosperity,Thriving Boomers,N,N,Unknown,Unknown,0
14264619,2889,7,"175 - 199,999",Yes,Unknown,Unknown,Unknown,N,N,MITSUBISHI,GALANT,0
99736284,2878,15,"90-99,999",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
1384903,6378,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
99843098,2940,1,"20-29,999",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
16430276,2891,15,"50-59,999",Yes,No Place Like Home,Routine Service Workers,Thriving Boomers,N,N,Unknown,Unknown,0
3850980,2908,15,"50-59,999",No,Unknown,Unknown,Unknown,N,Y,TOYOTA,COROLLA,0
37565815,2904,15,"20-29,999",Yes,Town Elders,Comfortable Retirement,Golden Year Guardians,N,N,TOYOTA,COROLLA,1
16730390,2852,22,"70-79,999",Yes,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,VOLVO,PASSAT,0
13030169,2889,0,"0",No,No Place Like Home,Routine Service Workers,Thriving Boomers,N,N,Unknown,Unknown,0
6262938,2864,11,"200 - 249,999",Yes,Fast Track Couples,Career and Family,Promising Families,N,N,MAZDA,"3",1
8897743,2879,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
873901,2910,0,"0",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
18113825,2910,15,"90-99,999",Yes,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
3350086,2888,0,"0",No,Settled in Suburbia,Routine Service Workers,Surburban Style,N,N,NISSAN,XTERRA,0
10841562,2818,0,"0",No,Fast Track Couples,Career and Family,Promising Families,N,N,HYUNDAI,SONATA,0
16522317,2906,15,"100-149,999",No,Status Seeking Singles,Sophisticated Singles,Young City Solos,N,N,Unknown,Unknown,1
71799679,2920,14,"90-99,999",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,Y,NISSAN,MKX,0
3606835,2904,15,"50-59,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,Y,SAAB,"9/3/19 0:00",0
13690674,2828,15,"90-99,999",No,Senior Discounts,Low Income Elders,Golden Year Guardians,Y,Y,FORD,ECONOLINE,1
12005434,2818,0,"0",No,American Royalty,Bourgeois Prosperity,Power Elite,N,N,Unknown,Unknown,0
6878820,2904,0,"0",No,No Place Like Home,Routine Service Workers,Thriving Boomers,N,N,CHEVROLET,S10,0
37804722,2904,4,"100-149,999",No,Golf Carts and Gourmets,Comfortable Retirement,Booming with Confidence,N,N,FORD,TAURUS,0
100016608,2865,1,"20-29,999",No,Senior Discounts,Low Income Elders,Golden Year Guardians,N,N,NISSAN,ALTIMA,0
3982838,2864,0,"0",No,Unknown,Unknown,Unknown,N,N,VOLVO,S80,0
20250264,2886,0,"0",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,NISSAN,ALTIMA,0
9698566,2818,9,"250K+",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
7189120,2888,15,"90-99,999",Yes,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,PORSCHE,CAYENNE,0
3911793,2860,15,"10-19,999",Yes,Bohemian Groove,Metropolitan Strugglers,Significant Singles,N,N,Unknown,Unknown,1
2326932,2857,13,"40-49,999",Yes,Stockcars and State Parks,Routine Service Workers,Family Union,N,Y,MAZDA,TRAVERSE,1
18209712,2917,0,"0",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
2068379,2806,15,"250K+",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
18462203,6074,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,1
501116,2904,0,"0",No,Unknown,Unknown,Unknown,N,Y,HONDA,HR-V,0
5126994,2878,6,"90-99,999",Yes,Town Elders,Comfortable Retirement,Golden Year Guardians,N,N,NISSAN,SENTRA,0
14557090,2809,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
269825,2903,0,"0",No,Unknown,Unknown,Unknown,N,N,LINCOLN,MKX,0
2338687,6880,0,"0",No,Unknown,Unknown,Unknown,Y,N,VOLVO,S40,0
4037848,2801,9,"50-59,999",Yes,Unknown,Unknown,Unknown,N,Y,FORD,F-150,0
508725,2852,15,"100-149,999",Yes,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,CHEVROLET,MONTE CARLO,1
1220311,6354,0,"0",No,Unknown,Unknown,Unknown,N,N,SATURN,VUE,0
20375044,2919,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
5885418,2888,15,"60-69,999",No,No Place Like Home,Routine Service Workers,Thriving Boomers,N,N,HONDA,FIT,1
15926902,2906,0,"0",No,Status Seeking Singles,Sophisticated Singles,Young City Solos,N,N,Unknown,Unknown,0
4145864,2878,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
2807975,2857,0,"0",No,Digital Dependents,Hard Working Blue Collar,Singles and Starters,N,N,CHRYSLER,TOWN & COUNTRY,0
20107652,2910,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,Unknown,Unknown,0
5455641,2864,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
16125998,2891,1,"150 - 174,999",Yes,Picture Perfect Families,Career and Family,Power Elite,N,Y,CHEVROLET,SILVERADO 1500,1
6290680,2882,12,"175 - 199,999",Yes,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,Y,VOLKSWAGEN,JETTA,0
18017694,2910,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
5186607,2920,15,"50-59,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,HONDA,CR-V,0
13583708,2822,0,"0",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,Unknown,Unknown,0
9657161,2905,0,"0",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,CADILLAC,DEVILLE,0
2147330,2878,15,"50-59,999",Yes,Rural Escape,Post Industrial Survivors,Autumn Years,N,N,Unknown,Unknown,0
12289487,2889,1,"40-49,999",Yes,Unknown,Unknown,Unknown,N,Y,HONDA,PILOT,1
1805072,2842,0,"0",No,Fast Track Couples,Career and Family,Promising Families,N,N,VOLKSWAGEN,JETTA,1
10707974,2889,2,"10-19,999",Yes,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,Unknown,Unknown,0
2127220,2906,15,"100-149,999",No,Unknown,Unknown,Unknown,N,N,FORD,FOCUS,0
4165956,2908,15,"90-99,999",Yes,Unknown,Unknown,Unknown,N,N,NISSAN,ALTIMA,1
6622545,2893,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,1
845981,2892,5,"70-79,999",No,Senior Discounts,Low Income Elders,Golden Year Guardians,N,N,Unknown,Unknown,0
10365834,2840,15,"100-149,999",Yes,Full Pockets  Empty Nests,Bourgeois Prosperity,Thriving Boomers,N,N,TOYOTA,HIGHLANDER,0
7588449,2888,6,"90-99,999",No,Boomers and Boomerangs,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
3399415,2816,15,"10-19,999",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,CHEVROLET,MALIBU,1
13267030,2882,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
9212615,2840,0,"0",No,Full Pockets  Empty Nests,Bourgeois Prosperity,Thriving Boomers,N,N,TOYOTA,COROLLA,1
1220311,6354,0,"0",No,Unknown,Unknown,Unknown,N,N,CHRYSLER,STATION WAGON,0
95163663,2874,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
13356608,2889,0,"0",No,No Place Like Home,Routine Service Workers,Thriving Boomers,N,Y,HONDA,FIT,0
10810090,2920,15,"10-19,999",Yes,Full Pockets  Empty Nests,Bourgeois Prosperity,Thriving Boomers,N,N,FORD,TAURUS,1
4050425,2835,15,"60-69,999",No,Golf Carts and Gourmets,Comfortable Retirement,Booming with Confidence,N,Y,VOLVO,XC70,1
12169783,2822,15,"90-99,999",Yes,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
19058940,2828,15,"90-99,999",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,Unknown,Unknown,0
3171174,2888,0,"0",No,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,Unknown,Unknown,0
2511856,2893,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
2158987,2832,13,"100-149,999",Yes,Birkenstocks and Beemers,Routine Service Workers,Middle Class Melting Pot,N,Y,ACURA,RDX,1
17700133,2917,15,"50-59,999",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,Y,HONDA,ACCORD,0
37586074,2837,0,"0",No,Golf Carts and Gourmets,Comfortable Retirement,Booming with Confidence,N,Y,CHEVROLET,SUBURBAN,0
8725101,2882,15,"100-149,999",Yes,Unknown,Unknown,Unknown,Y,N,Unknown,Unknown,0
3407574,2835,0,"0",No,American Royalty,Bourgeois Prosperity,Power Elite,N,N,DODGE,GRAND CARAVAN,0
63166136,2828,0,"0",No,Unknown,Unknown,Unknown,N,Y,TOYOTA,RANGER,1
13516134,2860,2,"40-49,999",Yes,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,N,NISSAN,MALIBU,1
8507998,2908,15,"50-59,999",No,Status Seeking Singles,Sophisticated Singles,Young City Solos,N,N,Unknown,Unknown,0
99725498,2860,15,"30-39,999",Yes,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,0
18983803,2916,0,"0",No,Blue Collar Comfort,Hard Working Blue Collar,Family Union,N,N,Unknown,Unknown,0
787807,2852,15,"175 - 199,999",No,Golf Carts and Gourmets,Comfortable Retirement,Booming with Confidence,N,N,Unknown,Unknown,0
673845,2886,15,"90-99,999",Yes,Rooted Flower Power,Post Industrial Survivors,Blue Sky Boomers,N,Y,TOYOTA,TACOMA,0
12005434,2818,0,"0",No,American Royalty,Bourgeois Prosperity,Power Elite,N,N,BMW,"328I XDRIVE",0
13858676,2906,0,"0",No,Colleges and Cafes,Metropolitan Strugglers,Singles and Starters,N,N,Unknown,Unknown,0
7665494,2879,0,"0",No,Aging of Aquarius,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
11345525,2840,0,"0",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,Unknown,Unknown,0
9202450,2807,0,"0",No,Unknown,Unknown,Unknown,N,N,JEEP,PATRIOT,0
2409642,2857,0,"0",No,Unknown,Unknown,Unknown,N,N,Unknown,Unknown,1
3430838,2888,15,"90-99,999",Yes,No Place Like Home,Routine Service Workers,Thriving Boomers,Y,Y,CHEVROLET,MALIBU,0
49017852,2886,6,"175 - 199,999",Yes,Family Fun-tastic,Career and Family,Flourishing Families,N,Y,ACURA,TL,0
10136600,2920,13,"100-149,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
10117209,2818,15,"100-149,999",No,Unknown,Unknown,Unknown,N,N,NISSAN,ALTIMA,0
9671085,2920,0,"0",No,Reaping Rewards,Comfortable Retirement,Golden Year Guardians,N,N,Unknown,Unknown,0
11870732,2889,15,"100-149,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
9562315,2889,15,"10-19,999",No,Diapers and Debit Cards,Hard Working Blue Collar,Families in Motion,N,N,DODGE,RAM 1500,0
8980015,2882,0,"0",No,Unknown,Unknown,Unknown,N,N,DODGE,VENTURE,1
1557850,2816,15,"90-99,999",Yes,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
16040372,2921,0,"0",No,Silver Sophisticates,Bourgeois Prosperity,Booming with Confidence,N,N,Unknown,Unknown,0
9560757,2879,0,"0",No,Settled in Suburbia,Routine Service Workers,Surburban Style,N,Y,SAAB,"9/5/19 0:00",0
4300462,2837,0,"0",No,Unknown,Unknown,Unknown,N,N,JEEP,COMMANDER,0
14479855,2822,0,"0",No,Unknown,Unknown,Unknown,N,N,AUDI,A4,0
2435196,2904,0,"0",No,Full Pockets  Empty Nests,Bourgeois Prosperity,Thriving Boomers,N,N,NISSAN,ALTIMA,0
20270337,2910,6,"70-79,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,Unknown,Unknown,0
19461364,2919,15,"70-79,999",Yes,No Place Like Home,Routine Service Workers,Thriving Boomers,N,N,HONDA,ACCORD,0
51261906,2881,0,"0",No,Unknown,Unknown,Unknown,N,N,NISSAN,MAXIMA,0
15348234,6384,0,"0",No,Unknown,Unknown,Unknown,N,N,MERCURY,GRAND MARQUIS,0
3516647,2893,15,"90-99,999",No,Aging in Place,Comfortable Retirement,Autumn Years,N,N,NISSAN,ALTIMA,0
